Festival,Ano,Dia,Artista,Palco,Tipo de Palco,Nacionalidade
Primavera Sound,2016,10/6,Pj Harvey,Palco NOS,Principal,
Primavera Sound,2016,10/6,Protomartyr,Palco Pitchfork,Secundário,
Primavera Sound,2016,10/6,Roosevelt,Palco Pitchfork,Secundário,
Primavera Sound,2016,10/6,Savages,Palco Super Bock,Secundário,
Primavera Sound,2016,10/6,The Black Madonna,Palco Pitchfork,Secundário,
Primavera Sound,2016,10/6,Tortoise,Palco ATP,Secundário,
Primavera Sound,2016,10/6,White Haus,Palco Super Bock,Secundário,
Primavera Sound,2016,11/6,A.R. Kane,Palco ATP,Secundário,
Primavera Sound,2016,11/6,Air,Palco NOS,Principal,
Primavera Sound,2016,11/6,Algiers,Palco Super Bock,Secundário,
Primavera Sound,2016,11/6,Autolux,Palco ATP,Secundário,
Primavera Sound,2016,11/6,Battles,Palco Super Bock,Secundário,
Primavera Sound,2016,11/6,Car Seat Headrest,Palco Pitchfork,Secundário,
Primavera Sound,2016,11/6,Cate Le Bon,Palco ATP,Secundário,
Primavera Sound,2016,11/6,Chairlift,Palco NOS,Principal,
Primavera Sound,2016,11/6,Drive Like Jehu,Palco ATP,Secundário,
Primavera Sound,2016,11/6,Explosions In The Sky,Palco Super Bock,Secundário,
Primavera Sound,2016,11/6,Fort Romeau,Palco Pitchfork,Secundário,
Primavera Sound,2016,11/6,Linda Martini,Palco NOS,Principal,
Primavera Sound,2016,11/6,Manel,Palco Super Bock,Secundário,
Primavera Sound,2016,11/6,Moderat,Palco NOS,Principal,
Primavera Sound,2016,11/6,Neil Michael Hagerty,Palco ATP,Secundário,
Primavera Sound,2016,11/6,Royal Headache,Palco Pitchfork,Secundário,
Primavera Sound,2016,11/6,Shellac,Palco Pitchfork,Secundário,
Primavera Sound,2016,11/6,Titus Andronicus,Palco Pitchfork,Secundário,
Primavera Sound,2016,11/6,Ty Segall,Palco ATP,Secundário,
Primavera Sound,2016,11/6,Unsane,Palco Pitchfork,Secundário,
Primavera Sound,2016,9/6,Animal Collective,Palco NOS,Principal,
Primavera Sound,2016,9/6,Deerhunter,Palco NOS,Principal,
Primavera Sound,2016,9/6,Dj Fra,Palco Pitchfork,Secundário,
Primavera Sound,2016,9/6,Julia Holter,Palco Super Bock,Secundário,
Primavera Sound,2016,9/6,Parquet Courts,Palco Super Bock,Secundário,
Primavera Sound,2016,9/6,Red Axes,Palco Pitchfork,Secundário,
Primavera Sound,2016,9/6,Sensible Soccers,Palco Super Bock,Secundário,PT
Primavera Sound,2016,9/6,Sigur Rós,Palco NOS,Principal,
Primavera Sound,2016,9/6,U.S. Girls,Palco NOS,Principal,
Primavera Sound,2016,9/6,Wild Nothing,Palco Super Bock,Secundário,
Primavera Sound,2017,10/6,Aphex Twin,Palco NOS,Principal,
Primavera Sound,2017,10/6,Bicep,Palco Pitchfork,Secundário,
Primavera Sound,2017,10/6,Black Angels,Palco .,Secundário,
Primavera Sound,2017,10/6,Death Grips,Palco .,Secundário,
Primavera Sound,2017,10/6,Elza Soares,Palco Super Bock,Secundário,
Primavera Sound,2017,10/6,Evols,Palco NOS,Principal,
Primavera Sound,2017,10/6,Growlers,Palco NOS,Principal,
Primavera Sound,2017,10/6,Japandroids,Palco Super Bock,Secundário,
Primavera Sound,2017,10/6,Make-Up,Palco .,Secundário,
Primavera Sound,2017,10/6,Marc Piñol,Palco Pitchfork,Secundário,
Primavera Sound,2017,10/6,Metronomy,Palco NOS,Principal,
Primavera Sound,2017,10/6,Mitski,Palco Pitchfork,Secundário,
Primavera Sound,2017,10/6,Núria Graham,Palco Super Bock,Secundário,
Primavera Sound,2017,10/6,Operators,Palco Pitchfork,Secundário,
Primavera Sound,2017,10/6,Sampha,Palco Super Bock,Secundário,
Primavera Sound,2017,10/6,Shellac,Palco .,Secundário,
Primavera Sound,2017,10/6,Songhoy Blues,Palco .,Secundário,
Primavera Sound,2017,10/6,Tycho,Palco Pitchfork,Secundário,
Primavera Sound,2017,10/6,Weyes Blood,Palco Pitchfork,Secundário,
Primavera Sound,2017,8/6,Arab Strap,Palco Super Bock,Secundário,
Primavera Sound,2017,8/6,Cigarettes After Sex,Palco NOS,Principal,
Primavera Sound,2017,8/6,Flying Lotus,Palco Super Bock,Secundário,
Primavera Sound,2017,8/6,Justice,Palco NOS,Principal,
Primavera Sound,2017,8/6,Miguel,Palco NOS,Principal,
Primavera Sound,2017,8/6,Rodrigo Leão,Palco Super Bock,Secundário,
Primavera Sound,2017,8/6,Run The Jewels,Palco NOS,Principal,
Primavera Sound,2017,8/6,Samuel Úria,Palco Super Bock,Secundário,
Primavera Sound,2017,9/6,Angel Olsen,Palco NOS,Principal,
Primavera Sound,2017,9/6,Bon Iver,Palco NOS,Principal,
Primavera Sound,2017,9/6,Cymbals Eat Guitars,Palco Pitchfork,Secundário,
Primavera Sound,2017,9/6,First Breath After Coma,Palco Super Bock,Secundário,
Primavera Sound,2017,9/6,Hamilton Leithauser,Palco Pitchfork,Secundário,
Primavera Sound,2017,9/6,Jeremy Jay,Palco .,Secundário,
Primavera Sound,2017,9/6,King Gizzard & The Lizard Wizard,Palco .,Secundário,
Primavera Sound,2017,9/6,Mano Le Tough,Palco Pitchfork,Secundário,
Primavera Sound,2017,9/6,Nicolas Jaar,Palco NOS,Principal,
Primavera Sound,2017,9/6,Nikki Lane,Palco Pitchfork,Secundário,
Primavera Sound,2017,9/6,Pond,Palco NOS,Principal,
Primavera Sound,2017,9/6,Richie Hawtin,Palco Pitchfork,Secundário,
Primavera Sound,2017,9/6,Royal Trux,Palco .,Secundário,
Primavera Sound,2017,9/6,Skepta,Palco Super Bock,Secundário,
Primavera Sound,2017,9/6,Sleaford Mods,Palco .,Secundário,
Primavera Sound,2017,9/6,Swans,Palco .,Secundário,
Primavera Sound,2017,9/6,Teenage Fanclub,Palco Super Bock,Secundário,
Primavera Sound,2017,9/6,Whitney,Palco Super Bock,Secundário,
Primavera Sound,2018,7/6,Ezra Furman,Palco Super Bock,Secundário,
Primavera Sound,2018,7/6,Father John Misty,Palco SEAT,Secundário,
Primavera Sound,2018,7/6,Fogo Fogo,Palco SEAT,Secundário,
Primavera Sound,2018,7/6,Foreign Poetry,Palco Super Bock,Secundário,
Primavera Sound,2018,7/6,Gerd Janson,Palco Bits,Secundário,
Primavera Sound,2018,7/6,Jamie XX,Palco NOS,Principal,
Primavera Sound,2018,7/6,Lorde,Palco NOS,Principal,
Primavera Sound,2018,7/6,Mall Grab,Palco Bits,Secundário,
Primavera Sound,2018,7/6,Motor City Drum Ensemble,Palco Bits,Secundário,
Primavera Sound,2018,7/6,Moullinex,Palco Super Bock,Secundário,PT
Primavera Sound,2018,7/6,Rhye,Palco NOS,Principal,
Primavera Sound,2018,7/6,Starcrawler,Palco Super Bock,Secundário,
Primavera Sound,2018,7/6,The Twilight Sad,Palco SEAT,Secundário,
Primavera Sound,2018,7/6,Tiago,Palco Bits,Secundário,
Primavera Sound,2018,7/6,"Tyler, The Creator",Palco SEAT,Secundário,
Primavera Sound,2018,7/6,Waxahatchee,Palco NOS,Principal,
Primavera Sound,2018,8/6,A$ap Rocky,Palco NOS,Principal,
Primavera Sound,2018,8/6,Amen Dunes,Palco SEAT,Secundário,
Primavera Sound,2018,8/6,Black Bombaim,Palco Super Bock,Secundário,PT
Primavera Sound,2018,8/6,Breeders,Palco NOS,Principal,
Primavera Sound,2018,8/6,Fever Ray,Palco SEAT,Secundário,
Primavera Sound,2018,8/6,Floating Points,Palco Pitchfork,Secundário,
Primavera Sound,2018,8/6,Four Tet,Palco Super Bock,Secundário,
Primavera Sound,2018,8/6,Grizzly Bear,Palco SEAT,Secundário,
Primavera Sound,2018,8/6,Helena Hauff,Palco Bits,Secundário,
Primavera Sound,2018,8/6,Ibeyi,Palco Pitchfork,Secundário,
Primavera Sound,2018,8/6,Idles,Palco NOS,Principal,
Primavera Sound,2018,8/6,"Jónsi, Alex Somers and Paul Corley",Palco Bits,Secundário,
Primavera Sound,2018,8/6,Levon Vincent,Palco Bits,Secundário,
Primavera Sound,2018,8/6,Lycox,Palco Bits,Secundário,PT
Primavera Sound,2018,8/6,Marcel Dettman,Palco Bits,Secundário,
Primavera Sound,2018,8/6,Mattiel,Palco SEAT,Secundário,
Primavera Sound,2018,8/6,Mavi Phoenix,Palco SEAT,Secundário,
Primavera Sound,2018,8/6,Shanti Celeste,Palco Bits,Secundário,
Primavera Sound,2018,8/6,Shellac,Palco Super Bock,Secundário,
Primavera Sound,2018,8/6,Solar Corona,Palco SEAT,Secundário,
Primavera Sound,2018,8/6,Superorganism,Palco Pitchfork,Secundário,
Primavera Sound,2018,8/6,Thundercat,Palco Pitchfork,Secundário,
Primavera Sound,2018,8/6,Unknown Mortal Orchestra,Palco Pitchfork,Secundário,
Primavera Sound,2018,8/6,Vince Staples,Palco NOS,Principal,
